日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克)
2021-12-01,102900005115823,上海青,1011010101,花叶类,1.597,15.969999999999999,3,0,0.0,10.0
2021-12-01,102900005115861,牛首油菜,1011010101,花叶类,8.087,21.026200000000003,15,0,0.0,2.6000000000000005
2021-12-01,102900005115878,茼蒿,1011010101,花叶类,4.9510000000000005,29.706,11,0,0.0,5.999999999999999
2021-12-01,102900005115908,菜心,1011010101,花叶类,1.342,8.052,4,0,0.0,5.999999999999999
2021-12-01,102900005115984,云南油麦菜,1011010101,花叶类,3.533,38.863,8,0,0.0,11.0
2021-12-01,102900005116226,青尖椒,1011010504,辣椒类,0.136,1.9040000000000001,1,0,0.0,14.0
2021-12-01,102900005116233,红椒(1),1011010504,辣椒类,0.652,9.128,4,0,0.0,14.0
2021-12-01,102900005116257,紫茄子(2),1011010501,茄类,3.8970000000000002,38.97,9,0,0.0,9.999999999999998
2021-12-01,102900005116509,青茄子(1),1011010501,茄类,1.154,13.847999999999999,2,0,0.0,12.0
2021-12-01,102900005116530,西峡香菇(1),1011010801,食用菌,0.201,3.216,1,0,0.0,16.0
2021-12-01,102900005116714,西兰花,1011010201,花菜类,18.93,189.3,43,0,0.0,10.0
2021-12-01,102900005116837,平菇,1011010801,食用菌,3.663,25.641000000000002,11,0,0.0,7.000000000000001
2021-12-01,102900005116899,净藕(1),1011010402,水生根茎类,26.523,185.661,34,0,0.0,7.0
2021-12-01,102900005118817,菠菜,1011010101,花叶类,8.356,66.848,24,0,0.0,8.0
2021-12-01,102900005122654,枝江红菜苔,1011010101,花叶类,14.143,56.572,24,0,0.0,4.0
2021-12-01,102900005125808,小米椒,1011010504,辣椒类,0.328,7.0848,6,0,0.0,21.6
2021-12-01,102900011000328,螺丝椒,1011010504,辣椒类,0.824,11.536,3,0,0.0,14.0
2021-12-01,102900011000571,随州泡泡青,1011010101,花叶类,3.133,12.532,11,0,0.0,4.0
2021-12-01,102900011006689,东门口小白菜,1011010101,花叶类,1.115,3.345,4,0,0.0,3.0
2021-12-01,102900011008164,奶白菜,1011010101,花叶类,3.363,11.434199999999999,8,0,0.0,3.3999999999999995
2021-12-01,102900011009277,荸荠,1011010402,水生根茎类,1.342,8.052,3,0,0.0,5.999999999999999
2021-12-01,102900011010891,野藕(1),1011010402,水生根茎类,2.15,30.1,2,0,0.0,14.000000000000002
2021-12-01,102900011016701,芜湖青椒(1),1011010504,辣椒类,20.724,191.01199999999997,58,2,0.439,9.216946535417872
2021-12-01,102900011022764,长线茄,1011010501,茄类,0.201,2.814,1,0,0.0,14.0
2021-12-01,102900011023464,小青菜(1),1011010101,花叶类,5.178,23.8188,10,0,0.0,4.6
2021-12-01,102900011027479,小皱皮,1011010504,辣椒类,0.49,8.82,1,0,0.0,18.0
2021-12-01,102900051004294,青线椒,1011010504,辣椒类,0.965,15.44,4,0,0.0,16.0
2021-12-01,102900051010455,黄白菜(2),1011010101,花叶类,1.486,14.86,4,0,0.0,10.0
2021-12-01,106949711300167,金针菇(袋)(2),1011010801,食用菌,18.0,52.199999999999996,18,0,0.0,2.9
2021-12-01,106971533450003,海鲜菇(包),1011010801,食用菌,3.0,11.7,3,0,0.0,3.9
2021-12-02,102900005115168,牛首生菜,1011010101,花叶类,4.274,21.37,12,0,0.0,5.0
2021-12-02,102900005115779,云南生菜,1011010101,花叶类,2.199,21.990000000000002,6,0,0.0,10.000000000000002
2021-12-02,102900005115793,小白菜,1011010101,花叶类,0.841,15.138,1,0,0.0,18.0
2021-12-02,102900005115823,上海青,1011010101,花叶类,1.786,17.86,3,0,0.0,10.0
2021-12-02,102900005115861,牛首油菜,1011010101,花叶类,10.548,27.4248,21,0,0.0,2.6
2021-12-02,102900005115878,茼蒿,1011010101,花叶类,5.503,33.018,12,0,0.0,6.0
2021-12-02,102900005115908,菜心,1011010101,花叶类,2.401,14.406,5,0,0.0,6.000000000000001
2021-12-02,102900005115984,云南油麦菜,1011010101,花叶类,2.034,22.374000000000002,5,0,0.0,11.000000000000002
2021-12-02,102900005116226,青尖椒,1011010504,辣椒类,1.791,25.074,6,0,0.0,14.000000000000002
2021-12-02,102900005116233,红椒(1),1011010504,辣椒类,1.118,15.652000000000001,6,0,0.0,14.0
2021-12-02,102900005116257,紫茄子(2),1011010501,茄类,2.941,29.41,7,0,0.0,10.0
2021-12-02,102900005116509,青茄子(1),1011010501,茄类,1.146,13.751999999999999,2,0,0.0,12.0
2021-12-02,102900005116530,西峡香菇(1),1011010801,食用菌,0.05,0.8,1,0,0.0,16.0
2021-12-02,102900005116714,西兰花,1011010201,花菜类,18.262999999999998,182.63,42,0,0.0,10.0
2021-12-02,102900005116837,平菇,1011010801,食用菌,10.035,60.21,27,0,0.0,6.0
2021-12-02,102900005116899,净藕(1),1011010402,水生根茎类,18.364,128.548,28,0,0.0,7.0
2021-12-02,102900005118817,菠菜,1011010101,花叶类,4.057,32.456,14,0,0.0,8.0
2021-12-02,102900005122654,枝江红菜苔,1011010101,花叶类,14.117,56.468,28,0,0.0,4.0
2021-12-02,102900005125808,小米椒,1011010504,辣椒类,0.9359999999999999,20.2176,10,0,0.0,21.6
2021-12-02,102900011000328,螺丝椒,1011010504,辣椒类,2.085,29.19,7,0,0.0,14.0
2021-12-02,102900011000571,随州泡泡青,1011010101,花叶类,2.9299999999999997,11.719999999999999,5,0,0.0,4.0
2021-12-02,102900011006689,东门口小白菜,1011010101,花叶类,0.541,1.6230000000000002,1,0,0.0,3.0
2021-12-02,102900011008164,奶白菜,1011010101,花叶类,2.6790000000000003,9.1086,6,0,0.0,3.3999999999999995
2021-12-02,102900011009277,荸荠,1011010402,水生根茎类,6.596,39.57599999999999,12,0,0.0,5.999999999999999
2021-12-02,102900011010891,野藕(1),1011010402,水生根茎类,0.444,6.216,1,0,0.0,14.0
2021-12-02,102900011016701,芜湖青椒(1),1011010504,辣椒类,15.584,134.0224,47,0,0.0,8.6
2021-12-02,102900011022764,长线茄,1011010501,茄类,0.387,5.418,1,0,0.0,14.0
2021-12-02,102900011023464,小青菜(1),1011010101,花叶类,3.686,16.955599999999997,9,0,0.0,4.6
2021-12-02,102900011027479,小皱皮,1011010504,辣椒类,0.229,4.122,2,0,0.0,18.0
2021-12-02,102900051004294,青线椒,1011010504,辣椒类,0.96,15.36,5,0,0.0,16.0
2021-12-02,102900051010455,黄白菜(2),1011010101,花叶类,0.763,7.630000000000001,2,0,0.0,10.0
2021-12-02,106949711300167,金针菇(袋)(2),1011010801,食用菌,8.0,23.2,8,0,0.0,2.9
2021-12-02,106971533450003,海鲜菇(包),1011010801,食用菌,2.0,7.8,2,0,0.0,3.9
2021-12-03,102900005115168,牛首生菜,1011010101,花叶类,6.024,36.144,17,0,0.0,6.0
2021-12-03,102900005115779,云南生菜,1011010101,花叶类,5.543,55.43,13,0,0.0,10.0
2021-12-03,102900005115793,小白菜,1011010101,花叶类,0.852,15.336,1,0,0.0,18.0
2021-12-03,102900005115823,上海青,1011010101,花叶类,0.311,3.11,1,0,0.0,10.0
2021-12-03,102900005115861,牛首油菜,1011010101,花叶类,10.627,27.630200000000002,21,0,0.0,2.6
2021-12-03,102900005115878,茼蒿,1011010101,花叶类,4.566,27.396,14,0,0.0,6.0
2021-12-03,102900005115908,菜心,1011010101,花叶类,3.7439999999999998,22.464,7,0,0.0,6.0
2021-12-03,102900005115984,云南油麦菜,1011010101,花叶类,3.523,38.753,9,0,0.0,11.0
2021-12-03,102900005116226,青尖椒,1011010504,辣椒类,0.487,6.818,2,0,0.0,14.0
2021-12-03,102900005116233,红椒(1),1011010504,辣椒类,1.829,25.605999999999998,8,0,0.0,14.0
2021-12-03,102900005116257,紫茄子(2),1011010501,茄类,4.859,48.59,10,0,0.0,10.0
2021-12-03,102900005116530,西峡香菇(1),1011010801,食用菌,30.682,368.184,103,0,0.0,12.000000000000002
2021-12-03,102900005116714,西兰花,1011010201,花菜类,20.739,248.868,42,0,0.0,12.0
2021-12-03,102900005116837,平菇,1011010801,食用菌,4.816,28.896,16,0,0.0,6.0
2021-12-03,102900005116899,净藕(1),1011010402,水生根茎类,18.09,108.54,27,0,0.0,6.0
2021-12-03,102900005116943,红杭椒,1011010504,辣椒类,0.076,1.5048,1,0,0.0,19.8
2021-12-03,102900005118817,菠菜,1011010101,花叶类,2.349,18.792,7,0,0.0,8.0
2021-12-03,102900005122654,枝江红菜苔,1011010101,花叶类,24.096,96.384,40,0,0.0,4.0
2021-12-03,102900005125808,小米椒,1011010504,辣椒类,0.968,20.908800000000003,13,0,0.0,21.600000000000005
2021-12-03,102900011000328,螺丝椒,1011010504,辣椒类,4.081,57.134,12,0,0.0,13.999999999999998
2021-12-03,102900011000571,随州泡泡青,1011010101,花叶类,3.207,12.828,9,0,0.0,4.0
2021-12-03,102900011006689,东门口小白菜,1011010101,花叶类,2.736,8.208,6,0,0.0,3.0
2021-12-03,102900011008164,奶白菜,1011010101,花叶类,1.905,6.477,3,0,0.0,3.4
2021-12-03,102900011009277,荸荠,1011010402,水生根茎类,0.369,2.214,1,0,0.0,6.0
2021-12-03,102900011010891,野藕(1),1011010402,水生根茎类,0.466,6.524,1,0,0.0,14.0
2021-12-03,102900011016701,芜湖青椒(1),1011010504,辣椒类,17.576,151.15359999999998,50,0,0.0,8.6
2021-12-03,102900011022764,长线茄,1011010501,茄类,0.824,11.536,3,0,0.0,14.0
2021-12-03,102900011023464,小青菜(1),1011010101,花叶类,3.4,15.639999999999999,9,0,0.0,4.6
2021-12-03,102900051004294,青线椒,1011010504,辣椒类,0.914,14.624,5,0,0.0,16.0
2021-12-03,102900051010455,黄白菜(2),1011010101,花叶类,0.9640000000000001,9.64,2,0,0.0,10.0
2021-12-03,106949711300167,金针菇(袋)(2),1011010801,食用菌,18.0,52.199999999999996,18,0,0.0,2.9
2021-12-03,106971533450003,海鲜菇(包),1011010801,食用菌,1.0,3.9,1,0,0.0,3.9
2021-12-04,102900005115168,牛首生菜,1011010101,花叶类,3.357,20.142,9,0,0.0,5.999999999999999
2021-12-04,102900005115779,云南生菜,1011010101,花叶类,9.409,94.09,23,0,0.0,10.0
2021-12-04,102900005115823,上海青,1011010101,花叶类,1.961,15.688,5,0,0.0,8.0
2021-12-04,102900005115861,牛首油菜,1011010101,花叶类,15.254,48.8128,32,0,0.0,3.2
2021-12-04,102900005115878,茼蒿,1011010101,花叶类,11.16,66.96000000000001,29,0,0.0,6.000000000000001
2021-12-04,102900005115908,菜心,1011010101,花叶类,1.209,7.254,3,0,0.0,5.999999999999999
2021-12-04,102900005115984,云南油麦菜,1011010101,花叶类,8.766,87.66,20,0,0.0,10.0
2021-12-04,102900005116226,青尖椒,1011010504,辣椒类,2.602,36.428,9,0,0.0,14.0
2021-12-04,102900005116233,红椒(1),1011010504,辣椒类,0.86,12.04,6,0,0.0,14.0
2021-12-04,102900005116257,紫茄子(2),1011010501,茄类,7.2,72.0,19,0,0.0,10.0
2021-12-04,102900005116509,青茄子(1),1011010501,茄类,0.895,10.74,2,0,0.0,12.0
2021-12-04,102900005116530,西峡香菇(1),1011010801,食用菌,43.53,522.36,153,1,0.179,12.0
2021-12-04,102900005116714,西兰花,1011010201,花菜类,22.865000000000002,320.11,46,0,0.0,14.0
2021-12-04,102900005116837,平菇,1011010801,食用菌,13.165,92.155,36,0,0.0,7.000000000000001
2021-12-04,102900005116899,净藕(1),1011010402,水生根茎类,56.198,337.188,75,0,0.0,6.0
2021-12-04,102900005118817,菠菜,1011010101,花叶类,7.611,45.666,26,0,0.0,6.0
2021-12-04,102900005122654,枝江红菜苔,1011010101,花叶类,21.782,130.692,40,0,0.0,6.0
2021-12-04,102900005125808,小米椒,1011010504,辣椒类,1.786,42.5068,23,0,0.0,23.799999999999997
2021-12-04,102900011000328,螺丝椒,1011010504,辣椒类,2.558,35.812,8,0,0.0,14.0
2021-12-04,102900011006689,东门口小白菜,1011010101,花叶类,1.213,4.852,4,0,0.0,4.0
2021-12-04,102900011008164,奶白菜,1011010101,花叶类,7.591,25.809399999999997,18,0,0.0,3.3999999999999995
2021-12-04,102900011009277,荸荠,1011010402,水生根茎类,6.061,36.366,13,0,0.0,6.0
2021-12-04,102900011016701,芜湖青椒(1),1011010504,辣椒类,26.95,269.5,77,0,0.0,10.0
2021-12-04,102900011022764,长线茄,1011010501,茄类,1.1099999999999999,15.54,3,0,0.0,14.0
2021-12-04,102900011023464,小青菜(1),1011010101,花叶类,4.1,18.86,10,0,0.0,4.6000000000000005
2021-12-04,102900011027479,小皱皮,1011010504,辣椒类,0.1,1.8,1,0,0.0,18.0
2021-12-04,102900051004294,青线椒,1011010504,辣椒类,1.504,24.064,8,0,0.0,16.0
2021-12-04,102900051010455,黄白菜(2),1011010101,花叶类,0.492,4.92,1,0,0.0,10.0
2021-12-04,106949711300167,金针菇(袋)(2),1011010801,食用菌,31.0,89.89999999999999,31,0,0.0,2.9
2021-12-04,106971533450003,海鲜菇(包),1011010801,食用菌,5.0,19.5,5,0,0.0,3.9
2021-12-05,102900005115168,牛首生菜,1011010101,花叶类,11.193,67.158,35,0,0.0,6.0
2021-12-05,102900005115779,云南生菜,1011010101,花叶类,7.942,79.42,22,0,0.0,10.0
2021-12-05,102900005115793,小白菜,1011010101,花叶类,0.323,5.814,1,0,0.0,18.0
2021-12-05,102900005115823,上海青,1011010101,花叶类,2.462,19.696,7,0,0.0,8.0
2021-12-05,102900005115861,牛首油菜,1011010101,花叶类,15.986,51.1552,29,0,0.0,3.1999999999999997
2021-12-05,102900005115878,茼蒿,1011010101,花叶类,19.732,118.392,51,0,0.0,6.0
2021-12-05,102900005115908,菜心,1011010101,花叶类,2.4,14.4,5,0,0.0,6.0
2021-12-05,102900005115984,云南油麦菜,1011010101,花叶类,4.237,42.37,11,0,0.0,10.0
2021-12-05,102900005116226,青尖椒,1011010504,辣椒类,1.539,21.546,7,0,0.0,14.0
2021-12-05,102900005116233,红椒(1),1011010504,辣椒类,1.883,26.362,7,0,0.0,13.999999999999998
2021-12-05,102900005116257,紫茄子(2),1011010501,茄类,7.2490000000000006,72.49000000000001,15,0,0.0,10.0
2021-12-05,102900005116509,青茄子(1),1011010501,茄类,1.723,20.676000000000002,3,0,0.0,12.0
2021-12-05,102900005116530,西峡香菇(1),1011010801,食用菌,43.026,516.312,133,0,0.0,12.0
2021-12-05,102900005116714,西兰花,1011010201,花菜类,25.795,361.13,52,0,0.0,13.999999999999998
2021-12-05,102900005116837,平菇,1011010801,食用菌,8.218,57.526,21,0,0.0,7.0
2021-12-05,102900005116899,净藕(1),1011010402,水生根茎类,46.011,276.066,52,0,0.0,5.999999999999999
2021-12-05,102900005116943,红杭椒,1011010504,辣椒类,0.025,0.49500000000000005,1,0,0.0,19.8
2021-12-05,102900005118817,菠菜,1011010101,花叶类,11.92,71.52,34,0,0.0,6.0
2021-12-05,102900005122654,枝江红菜苔,1011010101,花叶类,22.206,133.236,40,0,0.0,6.0
2021-12-05,102900005125808,小米椒,1011010504,辣椒类,1.475,35.105000000000004,16,0,0.0,23.8
2021-12-05,102900011000328,螺丝椒,1011010504,辣椒类,4.959,69.426,16,0,0.0,14.000000000000002
2021-12-05,102900011006689,东门口小白菜,1011010101,花叶类,2.399,9.596,7,0,0.0,4.0
2021-12-05,102900011008164,奶白菜,1011010101,花叶类,6.847,23.279799999999998,10,0,0.0,3.3999999999999995
2021-12-05,102900011009277,荸荠,1011010402,水生根茎类,4.9830000000000005,29.898,12,0,0.0,5.999999999999999
2021-12-05,102900011016701,芜湖青椒(1),1011010504,辣椒类,24.75,247.5,72,0,0.0,10.0
2021-12-05,102900011022764,长线茄,1011010501,茄类,1.678,23.492,5,0,0.0,14.000000000000002
2021-12-05,102900011023464,小青菜(1),1011010101,花叶类,6.493,32.465,16,0,0.0,5.0
2021-12-05,102900011027479,小皱皮,1011010504,辣椒类,0.223,4.014,1,0,0.0,18.0
2021-12-05,102900051004294,青线椒,1011010504,辣椒类,2.269,36.304,13,0,0.0,16.0
2021-12-05,102900051010455,黄白菜(2),1011010101,花叶类,1.044,10.440000000000001,1,0,0.0,10.0
2021-12-05,106949711300167,金针菇(袋)(2),1011010801,食用菌,38.0,110.2,38,0,0.0,2.9
2021-12-05,106971533450003,海鲜菇(包),1011010801,食用菌,11.0,42.9,11,0,0.0,3.9
2021-12-06,102900005115168,牛首生菜,1011010101,花叶类,10.068,60.408,30,0,0.0,6.0
2021-12-06,102900005115779,云南生菜,1011010101,花叶类,4.017,40.17,10,0,0.0,10.0
2021-12-06,102900005115793,小白菜,1011010101,花叶类,0.768,13.824,1,0,0.0,18.0
2021-12-06,102900005115823,上海青,1011010101,花叶类,3.309,20.172,6,2,1.5750000000000002,6.096101541251133
2021-12-06,102900005115861,牛首油菜,1011010101,花叶类,6.519,20.8608,13,0,0.0,3.2
2021-12-06,102900005115878,茼蒿,1011010101,花叶类,7.268,43.608000000000004,19,0,0.0,6.000000000000001
2021-12-06,102900005115908,菜心,1011010101,花叶类,3.073,18.438,8,0,0.0,6.0
2021-12-06,102900005115984,云南油麦菜,1011010101,花叶类,2.943,29.43,7,0,0.0,10.0
2021-12-06,102900005116226,青尖椒,1011010504,辣椒类,1.197,16.758,3,0,0.0,13.999999999999998
2021-12-06,102900005116233,红椒(1),1011010504,辣椒类,1.955,27.37,8,0,0.0,14.0
2021-12-06,102900005116257,紫茄子(2),1011010501,茄类,6.805000000000001,56.166000000000004,15,13,5.942,8.253637031594415
2021-12-06,102900005116530,西峡香菇(1),1011010801,食用菌,12.276,171.864,47,0,0.0,14.0
2021-12-06,102900005116714,西兰花,1011010201,花菜类,14.424,173.088,31,0,0.0,12.0
2021-12-06,102900005116837,平菇,1011010801,食用菌,6.235,43.645,17,0,0.0,7.0
2021-12-06,102900005116899,净藕(1),1011010402,水生根茎类,11.266,78.86200000000001,17,0,0.0,7.000000000000001
2021-12-06,102900005118817,菠菜,1011010101,花叶类,6.949,69.49000000000001,19,0,0.0,10.000000000000002
2021-12-06,102900005122654,枝江红菜苔,1011010101,花叶类,9.816,58.896,17,0,0.0,6.0
2021-12-06,102900005125808,小米椒,1011010504,辣椒类,1.204,31.063200000000002,8,0,0.0,25.8
2021-12-06,102900011000328,螺丝椒,1011010504,辣椒类,2.839,39.746,9,0,0.0,14.000000000000002
2021-12-06,102900011006689,东门口小白菜,1011010101,花叶类,2.727,10.908,9,0,0.0,4.0
2021-12-06,102900011009277,荸荠,1011010402,水生根茎类,1.578,9.468,4,0,0.0,6.0
2021-12-06,102900011016701,芜湖青椒(1),1011010504,辣椒类,27.765,277.65,74,0,0.0,9.999999999999998
2021-12-06,102900011022764,长线茄,1011010501,茄类,1.5050000000000001,21.07,4,0,0.0,14.0
2021-12-06,102900011023464,小青菜(1),1011010101,花叶类,3.912,19.56,13,0,0.0,5.0
2021-12-06,102900011027479,小皱皮,1011010504,辣椒类,0.596,10.728,2,0,0.0,18.0
2021-12-06,102900051000463,圆茄子(2),1011010501,茄类,0.552,6.6240000000000006,1,0,0.0,12.0
2021-12-06,102900051004294,青线椒,1011010504,辣椒类,1.905,30.48,9,0,0.0,16.0
2021-12-06,102900051010455,黄白菜(2),1011010101,花叶类,2.862,28.62,4,0,0.0,10.0
2021-12-06,106949711300167,金针菇(袋)(2),1011010801,食用菌,19.0,55.1,19,0,0.0,2.9
2021-12-06,106971533450003,海鲜菇(包),1011010801,食用菌,8.0,31.2,8,0,0.0,3.9
2021-12-07,102900005115168,牛首生菜,1011010101,花叶类,8.558,51.348,23,0,0.0,6.0
2021-12-07,102900005115779,云南生菜,1011010101,花叶类,4.7,47.0,17,0,0.0,10.0
2021-12-07,102900005115793,小白菜,1011010101,花叶类,1.971,35.477999999999994,3,0,0.0,17.999999999999996
2021-12-07,102900005115823,上海青,1011010101,花叶类,2.383,19.064,5,0,0.0,8.0
2021-12-07,102900005115861,牛首油菜,1011010101,花叶类,8.347,25.041,20,0,0.0,3.0
2021-12-07,102900005115878,茼蒿,1011010101,花叶类,6.532,32.66,17,0,0.0,4.999999999999999
2021-12-07,102900005115908,菜心,1011010101,花叶类,1.1909999999999998,7.145999999999999,2,0,0.0,6.0
2021-12-07,102900005115984,云南油麦菜,1011010101,花叶类,0.382,3.8200000000000003,1,0,0.0,10.0
2021-12-07,102900005116226,青尖椒,1011010504,辣椒类,1.225,17.15,5,0,0.0,13.999999999999998
2021-12-07,102900005116233,红椒(1),1011010504,辣椒类,3.0170000000000003,42.238,11,0,0.0,13.999999999999998
2021-12-07,102900005116257,紫茄子(2),1011010501,茄类,3.2520000000000002,26.698,8,7,2.911,8.209717097170971
2021-12-07,102900005116509,青茄子(1),1011010501,茄类,0.9450000000000001,11.34,3,0,0.0,11.999999999999998
2021-12-07,102900005116530,西峡香菇(1),1011010801,食用菌,16.664,233.296,66,0,0.0,13.999999999999998
2021-12-07,102900005116714,西兰花,1011010201,花菜类,16.639,199.668,40,0,0.0,12.0
2021-12-07,102900005116837,平菇,1011010801,食用菌,6.957,48.699,20,0,0.0,7.0
2021-12-07,102900005116899,净藕(1),1011010402,水生根茎类,25.907,181.349,41,0,0.0,7.0
2021-12-07,102900005118817,菠菜,1011010101,花叶类,6.357,50.856,21,0,0.0,8.0
2021-12-07,102900005122654,枝江红菜苔,1011010101,花叶类,13.423,80.538,27,0,0.0,6.0
2021-12-07,102900005125808,小米椒,1011010504,辣椒类,0.736,18.9888,8,0,0.0,25.8
2021-12-07,102900011000328,螺丝椒,1011010504,辣椒类,2.664,37.296,10,0,0.0,13.999999999999998
2021-12-07,102900011006689,东门口小白菜,1011010101,花叶类,2.6020000000000003,10.408000000000001,7,0,0.0,4.0
2021-12-07,102900011008164,奶白菜,1011010101,花叶类,2.232,7.588799999999999,5,0,0.0,3.3999999999999995
2021-12-07,102900011009277,荸荠,1011010402,水生根茎类,5.924,35.544,11,0,0.0,5.999999999999999
2021-12-07,102900011016701,芜湖青椒(1),1011010504,辣椒类,19.398,193.98,61,0,0.0,10.0
2021-12-07,102900011022764,长线茄,1011010501,茄类,1.556,21.784,4,0,0.0,13.999999999999998
2021-12-07,102900011023464,小青菜(1),1011010101,花叶类,4.133,20.665,9,0,0.0,5.0
2021-12-07,102900011027479,小皱皮,1011010504,辣椒类,0.084,1.512,1,0,0.0,18.0
2021-12-07,102900051000463,圆茄子(2),1011010501,茄类,0.895,10.740000000000002,2,0,0.0,12.000000000000002
2021-12-07,102900051004294,青线椒,1011010504,辣椒类,2.5140000000000002,40.224000000000004,13,0,0.0,16.0
2021-12-07,102900051010455,黄白菜(2),1011010101,花叶类,0.452,4.5200000000000005,1,0,0.0,10.0
2021-12-07,106949711300167,金针菇(袋)(2),1011010801,食用菌,13.0,37.699999999999996,13,0,0.0,2.8999999999999995
2021-12-08,102900005115168,牛首生菜,1011010101,花叶类,7.669,46.014,20,0,0.0,6.000000000000001
2021-12-08,102900005115748,白菜苔,1011010101,花叶类,0.8919999999999999,7.135999999999999,2,0,0.0,8.0
2021-12-08,102900005115779,云南生菜,1011010101,花叶类,1.737,17.37,3,0,0.0,10.0
2021-12-08,102900005115793,小白菜,1011010101,花叶类,0.624,11.232,1,0,0.0,18.0
2021-12-08,102900005115823,上海青,1011010101,花叶类,3.707,29.656,7,0,0.0,8.0
2021-12-08,102900005115861,牛首油菜,1011010101,花叶类,7.6,22.8,14,0,0.0,3.0000000000000004
2021-12-08,102900005115878,茼蒿,1011010101,花叶类,4.236,21.18,10,0,0.0,5.0
2021-12-08,102900005115908,菜心,1011010101,花叶类,2.668,16.008,6,0,0.0,5.999999999999999
2021-12-08,102900005115984,云南油麦菜,1011010101,花叶类,3.303,33.03,4,0,0.0,10.0
2021-12-08,102900005116226,青尖椒,1011010504,辣椒类,0.365,5.11,2,0,0.0,14.000000000000002
2021-12-08,102900005116233,红椒(1),1011010504,辣椒类,0.874,12.236,5,0,0.0,14.0
2021-12-08,102900005116257,紫茄子(2),1011010501,茄类,4.88,39.542,9,8,4.629,8.102868852459016
2021-12-08,102900005116509,青茄子(1),1011010501,茄类,1.897,18.97,4,0,0.0,10.0
2021-12-08,102900005116530,西峡香菇(1),1011010801,食用菌,17.61,211.32000000000002,57,0,0.0,12.000000000000002
2021-12-08,102900005116714,西兰花,1011010201,花菜类,15.059000000000001,210.826,32,0,0.0,13.999999999999998
2021-12-08,102900005116837,平菇,1011010801,食用菌,7.636,45.816,19,0,0.0,6.0
2021-12-08,102900005116899,净藕(1),1011010402,水生根茎类,22.516000000000002,157.612,26,0,0.0,6.999999999999999
2021-12-08,102900005118817,菠菜,1011010101,花叶类,8.39,50.34,26,0,0.0,6.0
2021-12-08,102900005122654,枝江红菜苔,1011010101,花叶类,16.396,98.376,28,0,0.0,6.0
2021-12-08,102900005125808,小米椒,1011010504,辣椒类,0.895,23.091,8,0,0.0,25.8
2021-12-08,102900011000328,螺丝椒,1011010504,辣椒类,2.156,30.184,7,0,0.0,14.0
2021-12-08,102900011006689,东门口小白菜,1011010101,花叶类,4.42,17.68,14,0,0.0,4.0
2021-12-08,102900011008164,奶白菜,1011010101,花叶类,2.589,8.8026,4,0,0.0,3.4
2021-12-08,102900011009277,荸荠,1011010402,水生根茎类,2.803,16.817999999999998,6,0,0.0,5.999999999999999
2021-12-08,102900011016701,芜湖青椒(1),1011010504,辣椒类,18.784,187.84,61,0,0.0,10.0
2021-12-08,102900011022764,长线茄,1011010501,茄类,1.183,16.562,4,0,0.0,14.0
2021-12-08,102900011023464,小青菜(1),1011010101,花叶类,5.383,26.915000000000003,11,0,0.0,5.000000000000001
2021-12-08,102900011029176,辣妹子,1011010504,辣椒类,1.01,14.14,2,0,0.0,14.0
2021-12-08,102900051004294,青线椒,1011010504,辣椒类,0.626,10.016,3,0,0.0,16.0
2021-12-08,102900051010455,黄白菜(2),1011010101,花叶类,0.763,7.63,2,0,0.0,10.0
2021-12-08,106949711300167,金针菇(袋)(2),1011010801,食用菌,16.0,45.5,16,1,1.0,2.84375
2021-12-08,106958851400125,海鲜菇(袋)(4),1011010801,食用菌,6.0,23.4,6,0,0.0,3.9
2021-12-08,106971533450003,海鲜菇(包),1011010801,食用菌,1.0,2.7,1,1,1.0,2.7
2021-12-09,102900005115168,牛首生菜,1011010101,花叶类,5.202,31.212,17,0,0.0,6.0
2021-12-09,102900005115748,白菜苔,1011010101,花叶类,1.056,8.448,3,0,0.0,8.0
2021-12-09,102900005115779,云南生菜,1011010101,花叶类,3.906,39.06,9,0,0.0,10.0
2021-12-09,102900005115823,上海青,1011010101,花叶类,3.833,30.664,7,0,0.0,8.0
2021-12-09,102900005115861,牛首油菜,1011010101,花叶类,8.596,22.349600000000002,16,0,0.0,2.6
2021-12-09,102900005115878,茼蒿,1011010101,花叶类,5.161,25.805,14,0,0.0,5.0
2021-12-09,102900005115908,菜心,1011010101,花叶类,1.426,8.556000000000001,4,0,0.0,6.000000000000001
2021-12-09,102900005115984,云南油麦菜,1011010101,花叶类,0.764,7.640000000000001,3,0,0.0,10.0
2021-12-09,102900005116226,青尖椒,1011010504,辣椒类,1.139,15.946,5,0,0.0,14.0
2021-12-09,102900005116233,红椒(1),1011010504,辣椒类,1.848,25.872,7,0,0.0,14.0
2021-12-09,102900005116257,紫茄子(2),1011010501,茄类,5.04,40.32,12,12,5.04,8.0
2021-12-09,102900005116530,西峡香菇(1),1011010801,食用菌,21.969,263.628,73,0,0.0,11.999999999999998
2021-12-09,102900005116714,西兰花,1011010201,花菜类,12.175,170.45,24,0,0.0,13.999999999999998
2021-12-09,102900005116837,平菇,1011010801,食用菌,5.759,34.554,16,0,0.0,6.0
2021-12-09,102900005116899,净藕(1),1011010402,水生根茎类,19.842,138.894,29,0,0.0,7.000000000000001
