日期,花叶类,花菜类,水生根茎类,食用菌,辣椒类,茄类
2022-09-02,328.216,42.416,53.186,61.119,103.825,4.884
2022-09-03,419.813,53.626000000000005,88.589,77.887,176.62800000000001,15.738
2022-09-04,491.166,62.544,124.55,87.775,185.40200000000002,18.362000000000002
2022-09-05,285.889,53.158,60.192,47.452,117.607,10.812
2022-09-06,250.203,39.138999999999996,54.584,40.620000000000005,93.76899999999999,11.684000000000001
2022-09-07,260.624,40.007000000000005,59.667,44.356,69.663,12.388
2022-09-08,222.246,42.893,46.658,62.072,91.68599999999999,7.917999999999999
2022-09-09,311.923,67.57,111.848,106.775,180.34,4.65
2022-09-10,419.26300000000003,72.293,155.46699999999998,114.94200000000001,146.777,0.491
2022-09-11,351.176,63.233999999999995,97.363,92.533,83.984,6.927
2022-09-12,315.002,71.588,38.383,98.587,145.6,0.0
2022-09-13,216.669,47.126,25.627,68.334,104.849,0.0
2022-09-14,185.157,41.840999999999994,27.935000000000002,53.107,70.053,0.0
2022-09-15,201.569,27.430999999999997,29.546,56.663,66.529,0.0
2022-09-16,193.806,41.283,26.976999999999997,74.425,107.825,0.0
2022-09-17,359.256,69.613,50.024,90.05,168.436,0.0
2022-09-18,377.496,57.715999999999994,58.668,80.37299999999999,177.806,0.0
2022-09-19,212.507,38.815,9.274000000000001,30.316,45.683,0.0
2022-09-20,262.543,42.297,14.946000000000002,47.235,67.862,0.0
2022-09-21,213.475,32.068,18.429000000000002,46.791,86.458,0.0
2022-09-22,226.528,50.388000000000005,20.182000000000002,50.943,73.801,0.0
2022-09-23,243.19,65.003,30.662,87.179,87.3,0.0
2022-09-24,345.852,75.743,49.291,101.607,193.743,0.0
2022-09-25,320.644,55.324,14.038,118.404,132.468,0.0
2022-09-26,196.445,30.759999999999998,34.863,58.141999999999996,59.178,0.0
2022-09-27,158.187,29.389,35.665,37.498999999999995,63.594,0.0
2022-09-28,142.124,32.625,62.641000000000005,53.384,77.96000000000001,0.0
2022-09-29,175.757,31.877,43.663,44.333,84.368,0.0
2022-09-30,200.098,53.33,70.235,53.894999999999996,107.477,0.0
2022-10-01,318.485,76.799,102.731,122.00999999999999,169.374,0.0
2022-10-02,253.861,61.869,81.611,91.22999999999999,178.918,0.0
2022-10-03,253.67,59.161,93.09,82.006,117.32300000000001,0.0
2022-10-04,328.918,49.869,104.98400000000001,117.054,115.099,0.0
2022-10-05,373.666,40.769,118.42099999999999,87.935,162.721,0.0
2022-10-06,353.217,71.588,132.357,184.89,208.677,0.0
2022-10-07,470.332,87.818,110.30199999999999,154.165,170.183,0.0
2022-10-08,360.779,37.814,81.908,108.094,114.62899999999999,0.0
2022-10-09,342.075,53.058,66.479,121.547,110.966,0.0
2022-10-10,288.07,47.046,46.834,103.327,134.737,0.0
2022-10-11,244.75900000000001,29.660000000000004,51.596000000000004,89.443,119.426,0.0
2022-10-12,240.312,29.309,39.206,82.773,123.317,0.0
2022-10-13,152.506,30.605,61.838,70.04599999999999,84.845,0.0
2022-10-14,135.637,11.594999999999999,13.046,65.57900000000001,49.262,0.0
2022-10-15,377.25600000000003,60.965,101.798,223.125,204.274,12.033
2022-10-16,367.681,62.739999999999995,86.333,209.72,178.909,2.55
2022-10-17,247.30200000000002,35.260999999999996,38.615,104.537,111.662,5.7620000000000005
2022-10-18,273.91,56.15899999999999,41.022,156.31,155.233,7.186999999999999
2022-10-19,225.807,33.063,38.515,105.856,96.132,13.004
2022-10-20,242.853,30.363,52.368,88.041,105.947,4.7010000000000005
2022-10-21,613.973,95.213,98.057,289.383,399.685,38.486000000000004
2022-10-22,299.448,56.495999999999995,77.747,157.648,155.908,7.952
2022-10-23,242.892,38.944,61.265,152.18099999999998,138.434,14.581
2022-10-24,199.326,30.369,37.236,85.05,73.345,3.223
2022-10-25,217.397,36.506,36.981,89.459,125.16000000000001,4.156
2022-10-26,226.63299999999998,38.152,35.475,104.795,117.386,4.56
2022-10-27,209.0,31.661,35.991,116.582,114.668,2.299
2022-10-28,229.524,40.855000000000004,63.12,164.567,136.101,11.885
2022-10-29,368.13100000000003,64.488,98.462,248.053,167.48499999999999,11.396
2022-10-30,221.196,76.791,67.588,197.429,203.145,10.805
2022-10-31,85.398,47.777,32.213,61.844,83.714,3.319
2022-11-01,96.786,39.603,29.485,96.65899999999999,101.963,3.305
2022-11-02,,,,,,
2022-11-03,83.973,63.801,13.926,120.85499999999999,129.249,4.0120000000000005
2022-11-04,,,,,,
2022-11-05,190.42100000000002,73.537,74.21600000000001,176.84300000000002,158.362,9.815999999999999
2022-11-06,162.064,75.888,60.306000000000004,165.482,135.245,4.647
2022-11-07,102.67699999999999,47.225,22.799,86.0,108.169,3.256
2022-11-08,96.37100000000001,41.117000000000004,31.054000000000002,82.087,77.122,3.86
2022-11-09,128.56,35.22,21.313000000000002,68.901,75.307,2.871
2022-11-10,122.883,39.756,17.046,74.627,88.303,6.897
2022-11-11,173.21,45.043000000000006,40.363,163.552,130.22899999999998,7.801
2022-11-12,293.677,56.455,73.358,257.06600000000003,204.119,10.572
2022-11-13,312.032,50.639,54.61600000000001,206.762,188.274,7.366
2022-11-14,180.626,38.303,27.892999999999997,99.074,104.647,5.605
2022-11-15,165.843,38.944,31.82,102.92,93.884,7.266
2022-11-16,205.406,18.714,17.224,92.695,105.807,2.568
2022-11-17,232.975,38.752,40.679,90.18,104.356,8.038
2022-11-18,376.605,68.424,59.900999999999996,153.087,212.654,17.923
2022-11-19,1265.473,122.87899999999999,183.307,440.93,436.061,35.948
2022-11-20,146.034,97.969,67.057,156.828,198.915,0.252
2022-11-21,821.168,132.212,264.657,343.02,352.42199999999997,55.692
2022-11-22,173.192,36.972,30.541,36.489000000000004,82.21900000000001,4.816
2022-11-23,247.572,31.839999999999996,50.24,68.562,98.441,8.243
2022-11-24,260.618,31.131,29.738,43.262,105.612,8.455
2022-11-25,228.796,46.435,62.003,32.969,103.304,16.927
2022-11-26,352.51099999999997,47.408,37.043,57.284,89.276,9.863999999999999
2022-11-27,40.471,3.192,3.165,8.596,17.031,4.146
2022-11-28,40.862,10.707999999999998,1.8090000000000002,3.012,13.451,1.04
2022-11-29,31.298000000000002,7.6240000000000006,9.193999999999999,8.283,6.066,1.778
2022-11-30,,,,,,
2022-12-01,,,,,,
2022-12-02,,,,,,
2022-12-03,,,,,,
2022-12-04,99.399,24.721999999999998,18.158,30.0,53.404,1.168
2022-12-05,170.093,30.282,41.811,114.0,118.657,0.0
2022-12-06,226.171,38.551,67.863,98.62,97.96300000000001,7.977
2022-12-07,272.787,25.636,64.33099999999999,124.352,82.55,11.597
2022-12-08,173.924,46.357,47.48,82.678,131.273,4.524
2022-12-09,140.88,41.33,30.039,71.48400000000001,99.447,4.422
2022-12-10,231.009,55.053,73.28,149.336,161.982,6.572
2022-12-11,204.481,62.536,63.385,144.333,171.695,3.6290000000000004
2022-12-12,173.035,27.823,30.168,85.72200000000001,96.205,3.379
2022-12-13,185.802,37.876000000000005,50.434000000000005,91.195,103.872,5.316
2022-12-14,226.11499999999998,40.701,29.923,102.181,96.19800000000001,6.973
2022-12-15,291.759,44.891000000000005,60.995999999999995,94.03399999999999,151.972,8.607
2022-12-16,306.951,28.131,59.198,146.341,147.869,6.839
2022-12-17,265.09,43.945,97.791,142.647,153.757,16.786
2022-12-18,295.364,68.962,65.117,131.36,123.46900000000001,12.025
2022-12-19,201.178,47.456,67.122,86.269,98.288,11.56
2022-12-20,252.22400000000002,45.501000000000005,53.792,103.84700000000001,88.82000000000001,6.731
2022-12-21,285.265,76.358,61.727000000000004,128.851,137.998,17.740000000000002
2022-12-22,223.75,33.67100000000001,45.018,99.983,93.949,8.883000000000001
2022-12-23,210.784,29.486,54.487,92.544,91.649,8.921
2022-12-24,285.085,47.278999999999996,61.874,139.067,117.56400000000001,11.582
2022-12-25,362.94,51.941,105.129,160.777,166.418,5.742
2022-12-26,253.07500000000002,27.857,56.004,115.93299999999999,114.691,12.022
2022-12-27,253.518,39.591,72.51400000000001,102.06,121.716,6.541
2022-12-28,257.429,36.052,60.286,119.913,99.953,8.167
2022-12-29,237.735,25.895000000000003,66.287,123.439,129.853,3.656
2022-12-30,244.088,29.769,62.525,131.88299999999998,118.87700000000001,6.173
2022-12-31,329.509,39.573,103.271,178.02100000000002,198.248,5.574000000000001
2023-01-01,329.635,39.379999999999995,92.503,159.047,174.42600000000002,7.926
2023-01-02,287.812,36.172,54.334,132.934,154.451,17.834
2023-01-03,215.984,30.654,50.818,86.599,128.13400000000001,3.617
2023-01-04,171.91,27.843,48.908,88.495,123.447,3.9290000000000003
2023-01-05,186.069,25.709,32.701,101.31700000000001,108.643,5.835
2023-01-06,202.912,27.047,60.705000000000005,115.083,106.774,6.648
2023-01-07,187.324,24.606,53.524,108.037,112.31,11.498999999999999
2023-01-08,219.37199999999999,34.433,56.788000000000004,115.9,124.983,15.154
2023-01-09,185.585,31.341,39.958999999999996,100.363,90.474,11.607
2023-01-10,200.196,15.292,45.848,101.017,119.602,9.913
2023-01-11,185.254,31.198999999999998,44.885,88.976,126.451,9.782
2023-01-12,202.709,27.908,43.65,87.74199999999999,113.15,9.159
2023-01-13,215.635,29.708,31.759,123.264,137.769,15.213000000000001
2023-01-14,447.993,55.134,112.724,204.679,197.217,31.542
2023-01-15,278.968,61.584,92.61,179.046,154.044,21.246
2023-01-16,216.173,46.516,61.379000000000005,144.546,121.081,21.066
2023-01-17,180.232,39.869,86.319,166.406,117.137,22.71
2023-01-18,281.89300000000003,58.399,84.28,212.899,218.267,41.458999999999996
2023-01-19,371.074,104.101,157.124,385.35900000000004,350.275,61.759
2023-01-20,594.071,138.786,252.074,455.94100000000003,604.231,75.97
2023-01-21,,,,,,
2023-01-22,219.378,34.134,39.08,91.90100000000001,91.232,17.629
2023-01-23,291.35200000000003,66.018,46.756,146.538,124.14,31.043
2023-01-24,205.447,89.42099999999999,84.834,48.516999999999996,181.95100000000002,31.05
2023-01-25,245.072,114.337,97.229,165.671,140.698,38.245999999999995
2023-01-26,272.125,60.15,72.92699999999999,204.906,226.705,32.835
2023-01-27,283.135,69.283,88.434,215.811,284.492,31.75
2023-01-28,235.44299999999998,43.626000000000005,63.873,163.237,246.34300000000002,30.24
2023-01-29,229.694,40.248999999999995,48.473,122.262,194.121,15.298
2023-01-30,217.18,42.686,52.382999999999996,113.826,153.832,15.248
2023-01-31,202.836,37.501999999999995,40.683,104.426,157.934,13.52
2023-02-01,156.42,33.307,33.281,92.321,136.909,12.689
2023-02-02,204.688,41.747,32.251999999999995,125.85300000000001,142.663,15.700999999999999
2023-02-03,189.282,53.285,54.970000000000006,125.441,187.654,14.786
2023-02-04,252.725,39.93,85.60499999999999,126.55,232.87099999999998,20.698
2023-02-05,281.351,39.59,83.513,112.777,140.199,15.281
2023-02-06,179.662,34.646,11.684,79.476,91.363,12.377
2023-02-07,154.543,33.83,25.653,63.807,99.937,12.441
2023-02-08,161.297,35.924,40.347,75.372,93.975,8.429
2023-02-09,203.645,30.833,42.757,88.67,138.13,13.362000000000002
2023-02-10,175.847,31.996000000000002,49.257,103.7,125.468,12.793999999999999
2023-02-11,243.90800000000002,53.417,77.149,143.531,164.9,16.919
2023-02-12,309.307,48.809,74.087,109.179,158.806,28.032
2023-02-13,226.189,33.601,30.456000000000003,103.14699999999999,107.056,14.142999999999999
2023-02-14,160.285,37.56,39.561,75.069,108.672,14.301
2023-02-15,184.475,31.354999999999997,41.209,72.525,105.647,6.735
2023-02-16,155.351,34.159,32.783,74.701,105.95,7.394
2023-02-17,160.609,38.594,28.470999999999997,104.876,136.31900000000002,8.283000000000001
2023-02-18,285.815,48.488,65.745,134.317,181.095,21.073999999999998
2023-02-19,230.404,45.805,48.268,105.09700000000001,162.066,17.567
2023-02-20,139.164,29.447000000000003,24.15,65.776,61.627,7.390999999999999
2023-02-21,150.154,29.466,24.144,55.615,101.221,12.593
2023-02-22,138.874,29.54,31.124,74.474,82.293,9.991
2023-02-23,154.467,33.284,22.517,77.906,104.048,11.309999999999999
2023-02-24,134.956,31.169999999999998,35.391,83.785,134.183,11.328
2023-02-25,219.47,44.994,41.824,115.867,170.605,10.979000000000001
2023-02-26,243.01,47.396,34.64,92.628,149.738,14.041
2023-02-27,136.926,13.221,13.331,65.006,88.884,8.846
2023-02-28,115.968,27.118000000000002,21.011000000000003,61.482,96.706,7.007
2023-03-01,139.125,23.979999999999997,15.748000000000001,73.717,105.90599999999999,9.504
2023-03-02,131.001,28.182000000000002,21.735,62.870000000000005,114.103,7.568
2023-03-03,152.142,34.915,29.054000000000002,90.386,128.81799999999998,13.904
2023-03-04,163.918,33.769,34.038000000000004,105.25,142.301,12.627
2023-03-05,178.49099999999999,47.699,31.386000000000003,85.307,132.344,16.193
2023-03-06,107.018,23.166,18.411,54.979,96.60900000000001,10.569
2023-03-07,125.449,31.21,19.542,71.957,100.437,8.469
2023-03-08,119.807,22.18,17.906,65.41,105.092,11.717
2023-03-09,121.336,22.245,22.284,44.888000000000005,105.856,7.751
2023-03-10,131.927,12.423,21.612000000000002,71.43299999999999,150.26,14.024000000000001
2023-03-11,222.762,15.802,38.49,116.774,179.657,20.211
2023-03-12,195.971,19.536,33.314,109.27199999999999,157.361,18.27
2023-03-13,135.094,10.596,18.418,55.527,93.967,12.187999999999999
2023-03-14,140.076,9.076,9.612,46.835,104.067,11.759
2023-03-15,171.809,9.683,17.683,81.886,105.561,8.037
2023-03-16,190.911,31.584,25.921,89.875,102.213,11.892
2023-03-17,238.58,48.607,46.065,136.726,158.456,16.576
2023-03-18,292.075,59.217,53.936,147.687,189.57999999999998,29.936
2023-03-19,251.51,49.399,41.768,126.374,173.558,26.328
2023-03-20,197.663,37.566,22.990000000000002,74.725,119.843,10.568999999999999
2023-03-21,194.386,36.716,12.402000000000001,80.883,116.7,10.702
2023-03-22,170.723,27.368000000000002,17.709,89.191,125.241,12.133000000000001
2023-03-23,179.648,29.488,25.455,70.785,108.067,10.903
2023-03-24,202.72,33.301,22.479,105.586,153.262,18.402
2023-03-25,253.903,28.459,40.775999999999996,113.197,187.221,22.364
2023-03-26,264.043,48.675,30.047,120.223,179.458,20.143
2023-03-27,150.898,20.459000000000003,15.436,74.574,105.211,12.216
2023-03-28,145.975,18.519,14.815999999999999,79.756,92.39399999999999,15.485
2023-03-29,130.475,26.46,23.049,86.112,101.237,8.567
2023-03-30,179.795,26.709,13.154,63.7,86.212,14.654
2023-03-31,208.892,34.604,22.161,104.745,138.204,21.134
2023-04-01,208.377,35.079,26.836,101.324,154.887,23.387999999999998
2023-04-02,185.985,39.361999999999995,27.876,109.447,165.351,20.488
2023-04-03,170.821,16.457,29.721,93.459,114.41,19.201
2023-04-04,170.641,20.022,14.977,90.507,121.55199999999999,20.162
2023-04-05,217.27100000000002,45.417,24.198999999999998,115.412,139.304,22.224999999999998
2023-04-06,136.403,23.05,9.889,73.004,109.473,12.387
2023-04-07,131.267,31.899,16.628999999999998,88.025,97.645,9.745999999999999
2023-04-08,183.926,35.691,20.73,128.85500000000002,137.92,19.815
2023-04-09,197.61599999999999,30.536,31.302999999999997,83.908,136.06300000000002,15.846
2023-04-10,123.411,18.365000000000002,17.868,51.772999999999996,73.788,12.818
2023-04-11,158.881,15.788,7.577,62.405,85.563,13.366
2023-04-12,118.761,17.265,19.088,63.480000000000004,84.989,8.998
2023-04-13,92.251,19.775,15.052000000000001,51.532,76.901,9.198
2023-04-14,131.72899999999998,18.183,26.338,83.023,89.822,19.025
2023-04-15,208.169,20.852,28.541,106.142,138.985,16.674
2023-04-16,204.874,23.472,16.458000000000002,85.949,133.274,20.902
2023-04-17,106.884,14.475000000000001,7.066000000000001,39.144999999999996,68.456,9.19
2023-04-18,182.607,16.779,15.097,66.338,78.486,16.152
2023-04-19,156.553,19.103,12.216000000000001,58.407,76.651,13.945
2023-04-20,122.087,19.807,12.171,55.919,70.384,10.306999999999999
2023-04-21,215.684,26.17,28.933999999999997,89.492,125.533,30.95
2023-04-22,330.85,40.025999999999996,27.103,158.56799999999998,185.589,39.651
2023-04-23,279.352,22.853,10.291,81.715,154.222,21.875999999999998
2023-04-24,189.222,17.855999999999998,13.28,60.294,74.395,25.564999999999998
2023-04-25,163.704,15.89,9.992999999999999,68.882,70.19200000000001,19.3
2023-04-26,148.39,21.236,4.702,45.674,47.263,18.526
2023-04-27,142.945,14.240000000000002,11.674999999999999,62.808,66.69800000000001,18.48
2023-04-28,164.327,22.805999999999997,14.48,81.77799999999999,84.338,22.141000000000002
2023-04-29,169.132,27.577,24.692999999999998,127.524,161.482,37.234
2023-04-30,132.248,25.487000000000002,16.983,97.254,117.501,43.783
2023-05-01,179.89000000000001,29.388999999999996,22.754,83.717,138.857,31.862
2023-05-02,199.05700000000002,22.365,20.191,66.312,103.643,35.967
2023-05-03,252.36599999999999,32.370999999999995,11.586,72.027,95.795,22.717
2023-05-04,121.428,32.652,9.037,55.952,76.542,25.655
2023-05-05,115.37100000000001,28.674999999999997,13.454,63.126,66.977,22.324
2023-05-06,163.827,34.087,17.781,99.697,94.505,23.097
2023-05-07,238.132,54.158,18.818,115.423,134.833,39.966
2023-05-08,142.341,17.863,9.628,58.128,85.98400000000001,21.757
2023-05-09,145.03300000000002,25.810000000000002,7.406,49.033,81.721,17.224
2023-05-10,159.328,26.422,10.336,78.595,99.28999999999999,28.106
2023-05-11,158.484,23.274,9.518,42.217,76.077,13.908
2023-05-12,142.706,21.507,16.347,67.92099999999999,88.881,24.496
2023-05-13,179.071,45.087,20.655,95.606,135.703,33.208
2023-05-14,199.50900000000001,43.641999999999996,15.86,97.67699999999999,110.866,32.974000000000004
2023-05-15,171.35,27.764000000000003,7.475,61.585,78.687,21.584
2023-05-16,194.936,26.009,9.603,57.535,80.294,14.181000000000001
2023-05-17,150.478,19.914,12.893,54.7,67.717,14.296
2023-05-18,112.688,22.684,8.812,49.756,53.892,11.595
2023-05-19,141.327,20.153,9.66,60.947,71.713,15.232
2023-05-20,177.822,27.242,11.094,82.754,92.262,33.825
2023-05-21,197.446,29.13,13.615,94.76,117.485,38.276
2023-05-22,154.18,14.808,8.411000000000001,70.154,90.848,25.981
2023-05-23,150.721,20.181,14.637,49.994,69.361,23.022
2023-05-24,135.51,15.923,9.414,47.818,62.956,15.749
2023-05-25,114.768,14.565000000000001,13.962,50.69,76.118,21.865000000000002
2023-05-26,154.12,24.236,20.081,53.736000000000004,90.26,18.213
2023-05-27,273.537,41.278999999999996,24.97,91.75399999999999,127.65799999999999,24.313
2023-05-28,262.277,36.971000000000004,22.807000000000002,109.63499999999999,131.518,38.881
2023-05-29,146.434,16.312,12.75,53.849000000000004,61.995,28.535999999999998
2023-05-30,156.287,14.652,8.852,46.299,59.897,23.886
2023-05-31,136.132,16.723,7.859999999999999,46.711,61.96,17.471
2023-06-01,136.982,19.364,9.741,44.867000000000004,67.854,18.475
2023-06-02,161.142,16.172,11.988,68.38499999999999,72.847,22.501
2023-06-03,222.081,33.243,29.040999999999997,94.541,123.664,39.399
2023-06-04,215.285,25.116999999999997,21.047,95.926,123.698,34.741
2023-06-05,145.142,22.57,12.58,49.192,74.896,19.989
2023-06-06,152.439,21.351,14.408,56.608000000000004,84.74499999999999,19.081
2023-06-07,135.735,11.835,14.142,44.446,66.121,17.873
2023-06-08,119.287,15.446,9.254,49.993,77.363,24.509
2023-06-09,140.024,13.684,15.815999999999999,55.465,74.296,21.798000000000002
2023-06-10,240.235,26.766,19.118,98.844,146.968,38.116
2023-06-11,213.908,25.472,21.247,79.626,119.69,43.303000000000004
2023-06-12,127.399,17.143,10.351,36.153999999999996,67.12,23.087
2023-06-13,140.865,10.189,12.054,54.24,84.89099999999999,17.659
2023-06-14,115.60499999999999,9.174999999999999,7.284,43.778,82.127,28.361
2023-06-15,118.42,9.804,16.733,34.885999999999996,63.624,15.908
2023-06-16,172.11,22.692,15.49,58.503,86.159,24.133
2023-06-17,244.334,26.791,22.626,93.35,169.193,46.628
2023-06-18,253.447,23.098000000000003,23.373,72.039,149.877,54.553
2023-06-19,128.701,12.363,11.51,43.293,77.04899999999999,21.207
2023-06-20,126.228,13.919,11.657,39.223,66.666,21.592
2023-06-21,126.263,16.697,27.177999999999997,63.364000000000004,91.365,24.123
2023-06-22,171.91899999999998,17.912,38.769999999999996,77.476,114.288,33.866
2023-06-23,178.71800000000002,9.279,18.677,55.417,88.349,25.398
2023-06-24,161.495,11.548,16.054,54.18,94.187,28.369
2023-06-25,108.89500000000001,10.681,16.5,35.271,69.658,23.315
2023-06-26,80.524,8.083,10.384,39.582,72.185,21.224
2023-06-27,127.27799999999999,14.272,16.454,38.708,67.11999999999999,8.415
2023-06-28,130.18200000000002,16.069,14.946,53.742000000000004,68.534,15.651
2023-06-29,135.09,24.366999999999997,22.945,48.314,89.113,11.511
2023-06-30,130.464,28.086999999999996,19.419,39.572,82.286,24.53
