日期,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,在售单品数,平均零售单价(元/千克),打折销量占比
2022-02-01,1011010201,花菜类,13.968,139.68,23,0,0.0,1,10.0,0.0
2022-02-01,1011010402,水生根茎类,38.25,458.31500000000005,48,0,0.0,3,11.982091503267975,0.0
2022-02-01,1011010501,茄类,18.86,328.4054,37,0,0.0,4,17.412799575821843,0.0
2022-02-01,1011010504,辣椒类,52.92,1049.8752000000002,165,0,0.0,9,19.838911564625853,0.0
2022-02-01,1011010801,食用菌,46.534,423.7264,78,0,0.0,8,9.10573774014699,0.0
2022-02-02,1011010101,花叶类,88.41199999999999,698.808,177,0,0.0,13,7.903994932814551,0.0
2022-02-02,1011010201,花菜类,38.729,387.29,67,0,0.0,1,10.0,0.0
2022-02-02,1011010402,水生根茎类,37.868,514.747,46,0,0.0,2,13.59319214112179,0.0
2022-02-02,1011010501,茄类,29.266000000000002,507.798,58,0,0.0,3,17.351124171393426,0.0
2022-02-02,1011010504,辣椒类,89.27,1687.0262,264,0,0.0,9,18.898019491430492,0.0
2022-02-02,1011010801,食用菌,104.52199999999999,834.5944000000001,156,38,10.485,7,7.9848682574003575,0.10031380953292131
2022-02-03,1011010101,花叶类,116.536,705.078,194,0,0.0,12,6.050302052584609,0.0
2022-02-03,1011010201,花菜类,26.229,262.29,54,0,0.0,1,10.000000000000002,0.0
2022-02-03,1011010402,水生根茎类,7.01,74.07600000000001,10,0,0.0,2,10.567189728958631,0.0
2022-02-03,1011010501,茄类,51.214999999999996,732.486,91,0,0.0,3,14.302177096553745,0.0
2022-02-03,1011010504,辣椒类,125.952,2348.7062,344,0,0.0,9,18.647629255589433,0.0
2022-02-03,1011010801,食用菌,46.152,505.95540000000005,101,0,0.0,7,10.96280551222049,0.0
2022-02-04,1011010101,花叶类,216.497,1324.3794,347,0,0.0,20,6.117310632479896,0.0
2022-02-04,1011010201,花菜类,48.036,480.36,97,0,0.0,1,10.0,0.0
2022-02-04,1011010402,水生根茎类,55.923,666.018,56,0,0.0,2,11.909554208465211,0.0
2022-02-04,1011010501,茄类,49.812,717.406,105,0,0.0,4,14.402272544768328,0.0
2022-02-04,1011010504,辣椒类,168.229,2445.1094,456,0,0.0,11,14.534410832852835,0.0
2022-02-04,1011010801,食用菌,62.232,585.0328000000001,107,0,0.0,7,9.400835582979818,0.0
2022-02-05,1011010101,花叶类,208.189,1364.369,356,0,0.0,22,6.55351147274832,0.0
2022-02-05,1011010201,花菜类,45.665,410.985,93,0,0.0,1,9.0,0.0
2022-02-05,1011010402,水生根茎类,2.203,21.456000000000003,5,0,0.0,3,9.739446209714028,0.0
2022-02-05,1011010501,茄类,43.637,541.492,82,0,0.0,2,12.409010701927263,0.0
2022-02-05,1011010504,辣椒类,79.349,1235.3020000000001,193,0,0.0,13,15.567959268547808,0.0
2022-02-05,1011010801,食用菌,94.217,778.4774,142,0,0.0,10,8.262600167697974,0.0
2022-02-06,1011010101,花叶类,219.985,1398.8696,395,3,3.0,19,6.358931745346273,0.01363729345182626
2022-02-06,1011010201,花菜类,52.784,475.056,115,0,0.0,1,9.0,0.0
2022-02-06,1011010402,水生根茎类,66.88,779.7439999999999,89,0,0.0,2,11.658851674641149,0.0
2022-02-06,1011010501,茄类,38.299,476.72400000000005,86,0,0.0,3,12.447426825765687,0.0
2022-02-06,1011010504,辣椒类,127.90299999999999,1530.6256,261,0,0.0,8,11.967081303800537,0.0
2022-02-06,1011010801,食用菌,90.519,789.7434000000001,133,0,0.0,9,8.72461472177112,0.0
2022-02-07,1011010101,花叶类,160.054,838.913,253,7,7.0,17,5.241437264923088,0.04373523935671711
2022-02-07,1011010201,花菜类,43.144,388.296,99,0,0.0,1,9.0,0.0
2022-02-07,1011010402,水生根茎类,41.735,494.184,58,0,0.0,2,11.8409967653049,0.0
2022-02-07,1011010501,茄类,25.718,319.606,63,0,0.0,3,12.427327163854109,0.0
2022-02-07,1011010504,辣椒类,105.783,1367.798,229,0,0.0,12,12.930225083425503,0.0
2022-02-07,1011010801,食用菌,89.43,648.0116,135,0,0.0,10,7.246020351112602,0.0
2022-02-08,1011010101,花叶类,162.297,965.4962,281,2,2.0,19,5.94894668416545,0.012323086686753299
2022-02-08,1011010201,花菜类,44.616,341.60720000000003,83,0,0.0,2,7.656607495069034,0.0
2022-02-08,1011010402,水生根茎类,29.778,294.99,35,0,0.0,2,9.906306669353215,0.0
2022-02-08,1011010501,茄类,28.360999999999997,349.44599999999997,63,0,0.0,3,12.321356792778817,0.0
2022-02-08,1011010504,辣椒类,83.106,1018.077,168,3,3.0,13,12.250342935528122,0.036098476644285615
2022-02-08,1011010801,食用菌,48.124,406.82800000000003,77,0,0.0,10,8.45374449339207,0.0
2022-02-09,1011010101,花叶类,138.288,740.5578,235,0,0.0,20,5.355184831655675,0.0
2022-02-09,1011010201,花菜类,25.255,227.29500000000002,61,0,0.0,1,9.000000000000002,0.0
2022-02-09,1011010402,水生根茎类,30.194,300.006,41,0,0.0,2,9.935947539246207,0.0
2022-02-09,1011010501,茄类,17.826999999999998,217.334,40,0,0.0,3,12.191282885510743,0.0
2022-02-09,1011010504,辣椒类,81.859,913.734,153,9,9.0,13,11.162291256917383,0.10994514958648409
2022-02-09,1011010801,食用菌,54.397999999999996,386.70120000000003,84,10,10.0,11,7.108739291885732,0.18383028787823083
2022-02-10,1011010101,花叶类,116.133,583.8774,180,17,17.0,18,5.027661388235902,0.1463838874394014
2022-02-10,1011010201,花菜类,23.057,184.456,51,0,0.0,1,8.0,0.0
2022-02-10,1011010402,水生根茎类,29.540000000000003,293.59000000000003,35,0,0.0,2,9.938727149627624,0.0
2022-02-10,1011010501,茄类,18.122,205.86,37,0,0.0,3,11.35967332524004,0.0
2022-02-10,1011010504,辣椒类,95.39,900.0088000000001,155,11,11.0,12,9.435043505608554,0.11531607086696719
2022-02-10,1011010801,食用菌,45.478,305.704,72,3,3.0,9,6.722019437970007,0.06596596156383305
2022-02-11,1011010101,花叶类,132.508,677.0574,213,8,8.0,19,5.109558668155885,0.0603737132852356
2022-02-11,1011010201,花菜类,24.982,199.856,55,0,0.0,1,8.0,0.0
2022-02-11,1011010402,水生根茎类,38.286,375.374,53,0,0.0,2,9.804471608420833,0.0
2022-02-11,1011010501,茄类,16.355999999999998,188.334,39,0,0.0,3,11.514673514306677,0.0
2022-02-11,1011010504,辣椒类,80.496,817.711,142,6,6.0,12,10.158405386603063,0.07453786523553965
2022-02-11,1011010801,食用菌,44.35,309.1,70,9,9.0,8,6.969560315670801,0.20293122886133033
2022-02-12,1011010101,花叶类,154.467,871.2256,262,6,6.0,20,5.640205351304809,0.03884324807240381
2022-02-12,1011010201,花菜类,35.481,283.848,78,0,0.0,1,8.0,0.0
2022-02-12,1011010402,水生根茎类,58.417,482.536,71,0,0.0,3,8.260198229967305,0.0
2022-02-12,1011010501,茄类,19.233,189.786,46,0,0.0,2,9.86772734362814,0.0
2022-02-12,1011010504,辣椒类,63.244,671.8514,129,1,1.0,12,10.623164252735437,0.015811776611220036
2022-02-12,1011010801,食用菌,44.628,306.904,75,3,3.0,8,6.876938245047952,0.06722237160527024
2022-02-13,1011010101,花叶类,165.85,881.5966,275,3,3.0,19,5.315626168224299,0.01808863430810974
2022-02-13,1011010201,花菜类,37.882,303.056,78,0,0.0,1,8.0,0.0
2022-02-13,1011010402,水生根茎类,38.757,309.756,52,0,0.0,4,7.992259462806718,0.0
2022-02-13,1011010501,茄类,18.593,178.25900000000001,41,0,0.0,2,9.587425375141184,0.0
2022-02-13,1011010504,辣椒类,53.381,583.6494,131,0,0.0,12,10.933654296472527,0.0
2022-02-13,1011010801,食用菌,62.028,394.004,87,0,0.0,7,6.3520345650351455,0.0
2022-02-14,1011010101,花叶类,150.014,631.1668,217,10,10.0,17,4.207385977308784,0.06666044502513098
2022-02-14,1011010201,花菜类,35.754,286.032,80,0,0.0,1,8.0,0.0
2022-02-14,1011010402,水生根茎类,24.829,198.632,35,0,0.0,2,8.0,0.0
2022-02-14,1011010501,茄类,22.165,215.701,50,0,0.0,2,9.731603879990978,0.0
2022-02-14,1011010504,辣椒类,56.165,567.3326000000001,112,0,0.0,13,10.101176889521946,0.0
2022-02-14,1011010801,食用菌,43.618,351.324,82,0,0.0,8,8.054564629281488,0.0
2022-02-15,1011010101,花叶类,154.453,822.6562,262,3,3.0,18,5.326255883666876,0.01942338445999754
2022-02-15,1011010201,花菜类,30.547,244.376,70,0,0.0,1,8.0,0.0
2022-02-15,1011010402,水生根茎类,50.086999999999996,399.596,68,0,0.0,3,7.978038213508496,0.0
2022-02-15,1011010501,茄类,13.33,131.351,28,0,0.0,3,9.853788447111778,0.0
2022-02-15,1011010504,辣椒类,65.561,663.9596,128,0,0.0,10,10.12735620262046,0.0
2022-02-15,1011010801,食用菌,54.996,390.528,87,0,0.0,8,7.101025529129391,0.0
2022-02-16,1011010101,花叶类,99.015,358.37300000000005,135,16,16.0,13,3.6193809018835537,0.16159167802858151
2022-02-16,1011010201,花菜类,21.875,175.0,47,0,0.0,1,8.0,0.0
2022-02-16,1011010402,水生根茎类,25.240000000000002,199.72000000000003,35,0,0.0,3,7.912836767036451,0.0
2022-02-16,1011010501,茄类,8.002,80.02,20,0,0.0,1,9.999999999999998,0.0
2022-02-16,1011010504,辣椒类,50.306000000000004,404.0908,73,1,1.0,9,8.032656144396293,0.019878344531467418
2022-02-16,1011010801,食用菌,19.235,148.83,42,2,2.0,8,7.7374577592929565,0.10397712503249286
2022-02-17,1011010101,花叶类,112.077,458.30899999999997,172,2,2.0,14,4.089233294966853,0.01784487450592004
2022-02-17,1011010201,花菜类,20.645,165.16,47,0,0.0,1,8.0,0.0
2022-02-17,1011010402,水生根茎类,38.54,299.02,55,0,0.0,3,7.758692267773741,0.0
2022-02-17,1011010501,茄类,16.258000000000003,151.975,37,0,0.0,2,9.347705744864065,0.0
2022-02-17,1011010504,辣椒类,66.319,471.302,99,4,4.0,12,7.106590871394322,0.06031454032780952
2022-02-17,1011010801,食用菌,28.335,250.23000000000002,56,1,1.0,6,8.831127580730545,0.03529204164460914
2022-02-18,1011010101,花叶类,98.783,444.0188,163,14,14.0,17,4.494890821295162,0.14172479070285374
2022-02-18,1011010201,花菜类,24.401,195.208,52,0,0.0,1,8.0,0.0
2022-02-18,1011010402,水生根茎类,34.695,274.46,41,0,0.0,2,7.9106499495604545,0.0
2022-02-18,1011010501,茄类,13.181000000000001,124.178,33,0,0.0,2,9.420984750777633,0.0
2022-02-18,1011010504,辣椒类,77.479,604.1516,125,9,9.0,14,7.797617418913513,0.1161605080086217
2022-02-18,1011010801,食用菌,44.249,328.682,80,1,1.0,6,7.428009672534973,0.02259938077696671
2022-02-19,1011010101,花叶类,120.64,753.945,223,1,1.0,18,6.249544098143237,0.008289124668435014
2022-02-19,1011010201,花菜类,49.665,397.32,88,0,0.0,1,8.0,0.0
2022-02-19,1011010402,水生根茎类,38.763,307.00399999999996,60,0,0.0,2,7.920026829708743,0.0
2022-02-19,1011010501,茄类,19.604000000000003,194.12699999999998,52,0,0.0,3,9.902417873903282,0.0
2022-02-19,1011010504,辣椒类,84.40899999999999,644.9956,135,8,8.0,16,7.641313130116457,0.09477662334585175
2022-02-19,1011010801,食用菌,49.453,330.154,85,0,0.0,5,6.676116716882696,0.0
2022-02-20,1011010101,花叶类,105.91799999999999,660.4082,198,5,5.0,15,6.23508940878793,0.04720632942464926
2022-02-20,1011010201,花菜类,36.386,278.538,67,0,0.0,2,7.655087121420326,0.0
2022-02-20,1011010402,水生根茎类,35.58,284.64,50,0,0.0,1,8.0,0.0
2022-02-20,1011010501,茄类,19.499,188.78300000000002,45,0,0.0,2,9.681675983383764,0.0
2022-02-20,1011010504,辣椒类,80.204,635.0724,169,7,7.0,12,7.9182135554336455,0.08727744252157
2022-02-20,1011010801,食用菌,29.076,238.268,56,0,0.0,5,8.19466226441051,0.0
2022-02-21,1011010101,花叶类,85.387,477.6952,133,8,8.0,15,5.594472226451333,0.09369107709604506
2022-02-21,1011010201,花菜类,28.045,224.36,53,0,0.0,1,8.0,0.0
2022-02-21,1011010402,水生根茎类,26.034,208.272,36,0,0.0,1,8.0,0.0
2022-02-21,1011010501,茄类,12.818999999999999,124.01400000000001,29,0,0.0,3,9.67423355956003,0.0
2022-02-21,1011010504,辣椒类,54.127,544.3702000000001,117,3,3.0,12,10.057276405490791,0.05542520368762355
2022-02-21,1011010801,食用菌,11.197,118.946,29,0,0.0,4,10.623024024292222,0.0
2022-02-22,1011010101,花叶类,78.356,451.291,132,12,12.0,15,5.759495124814948,0.1531471744346317
2022-02-22,1011010201,花菜类,21.47,171.76,44,0,0.0,1,8.0,0.0
2022-02-22,1011010402,水生根茎类,25.201,201.608,42,0,0.0,1,8.0,0.0
2022-02-22,1011010501,茄类,14.992999999999999,140.705,32,0,0.0,2,9.384712866004136,0.0
2022-02-22,1011010504,辣椒类,83.428,750.9346,161,14,14.0,15,9.000990075274489,0.1678093685573189
2022-02-22,1011010801,食用菌,14.498999999999999,139.082,42,0,0.0,3,9.592523622318781,0.0
2022-02-23,1011010101,花叶类,65.21,399.698,113,4,4.0,19,6.129397331697593,0.06134028523232633
2022-02-23,1011010201,花菜类,28.796,230.368,65,0,0.0,1,8.0,0.0
2022-02-23,1011010402,水生根茎类,17.076,136.608,27,0,0.0,1,8.0,0.0
2022-02-23,1011010501,茄类,10.987,121.35100000000001,27,0,0.0,4,11.04496222808774,0.0
2022-02-23,1011010504,辣椒类,46.044,400.681,68,9,9.0,13,8.70213274259404,0.19546520719311963
2022-02-23,1011010801,食用菌,16.979,123.322,31,0,0.0,5,7.26320749160728,0.0
2022-02-24,1011010101,花叶类,75.146,363.918,125,18,18.0,15,4.84281265802571,0.23953370771564686
2022-02-24,1011010201,花菜类,34.624,276.992,69,0,0.0,1,8.0,0.0
2022-02-24,1011010402,水生根茎类,19.778,158.224,29,0,0.0,1,8.0,0.0
2022-02-24,1011010501,茄类,11.295,129.84,26,0,0.0,3,11.49535192563081,0.0
2022-02-24,1011010504,辣椒类,60.707,652.5508,122,15,15.0,13,10.749185431663564,0.24708847414630933
2022-02-24,1011010801,食用菌,27.097,182.74599999999998,49,1,1.0,5,6.744141417869136,0.03690445436764217
2022-02-25,1011010101,花叶类,96.432,584.8488,175,11,11.0,16,6.064883026381284,0.11407001825120291
2022-02-25,1011010201,花菜类,25.668,205.344,51,0,0.0,1,8.0,0.0
2022-02-25,1011010402,水生根茎类,43.644,387.152,54,0,0.0,2,8.870680964164604,0.0
2022-02-25,1011010501,茄类,15.162,166.196,34,0,0.0,3,10.961350745284262,0.0
2022-02-25,1011010504,辣椒类,66.539,729.3868,145,17,17.0,13,10.961793835194397,0.2554892619366086
2022-02-25,1011010801,食用菌,33.498,282.664,70,0,0.0,5,8.43823511851454,0.0
2022-02-26,1011010101,花叶类,118.507,832.3856000000001,239,3,3.0,17,7.0239361387934895,0.025314960297703932
2022-02-26,1011010201,花菜类,29.244,292.44,61,0,0.0,1,10.0,0.0
2022-02-26,1011010402,水生根茎类,40.831,326.648,60,0,0.0,1,8.0,0.0
2022-02-26,1011010501,茄类,22.413,256.314,49,0,0.0,4,11.435952349083122,0.0
2022-02-26,1011010504,辣椒类,96.277,1020.8488,213,3,3.0,16,10.603246881394309,0.031160090156527518
2022-02-26,1011010801,食用菌,44.56,309.48,73,0,0.0,6,6.94524236983842,0.0
2022-02-27,1011010101,花叶类,94.607,574.5276,195,4,4.0,15,6.0727810838521465,0.04228016954347987
2022-02-27,1011010201,花菜类,34.072,340.72,70,0,0.0,1,10.0,0.0
2022-02-27,1011010402,水生根茎类,33.609,268.872,55,0,0.0,1,8.0,0.0
2022-02-27,1011010501,茄类,17.194000000000003,203.20000000000002,43,0,0.0,3,11.818076073048736,0.0
2022-02-27,1011010504,辣椒类,90.842,1024.7628,204,7,7.0,13,11.280715968384667,0.0770568679685608
2022-02-27,1011010801,食用菌,30.748,218.064,59,4,4.0,5,7.091973461688565,0.13008976193573565
2022-02-28,1011010101,花叶类,77.285,456.0546,167,12,12.0,18,5.9009458497768,0.15526945720385588
2022-02-28,1011010201,花菜类,22.582,225.82,45,0,0.0,1,10.0,0.0
2022-02-28,1011010402,水生根茎类,29.583,177.498,31,0,0.0,1,6.0,0.0
2022-02-28,1011010501,茄类,14.358,156.606,36,0,0.0,3,10.907229419139155,0.0
2022-02-28,1011010504,辣椒类,66.122,663.3378,144,9,9.0,14,10.032028674268776,0.13611203532863494
2022-02-28,1011010801,食用菌,11.887,132.36599999999999,35,1,1.0,4,11.135357954067468,0.08412551526878102
2022-03-01,1011010101,花叶类,75.286,439.0974,149,12,12.0,17,5.8323911484206885,0.15939218446988815
2022-03-01,1011010201,花菜类,22.944,229.44,44,0,0.0,1,10.0,0.0
2022-03-01,1011010402,水生根茎类,5.051,30.306,8,0,0.0,1,6.0,0.0
2022-03-01,1011010501,茄类,13.075,169.784,31,0,0.0,3,12.985391969407265,0.0
2022-03-01,1011010504,辣椒类,60.582,627.8882,138,4,4.0,14,10.364269915156317,0.06602621240632531
2022-03-01,1011010801,食用菌,18.112000000000002,141.716,39,0,0.0,5,7.824425795053004,0.0
2022-03-02,1011010101,花叶类,70.109,391.4318,134,9,9.0,17,5.5831890342181465,0.12837153575147273
2022-03-02,1011010201,花菜类,18.905,189.05,42,0,0.0,1,10.0,0.0
2022-03-02,1011010402,水生根茎类,23.171,139.026,33,0,0.0,1,6.000000000000001,0.0
2022-03-02,1011010501,茄类,8.61,113.056,21,0,0.0,4,13.130778164924507,0.0
2022-03-02,1011010504,辣椒类,69.755,740.0594,140,23,23.0,16,10.609410078130601,0.329725467708408
2022-03-02,1011010801,食用菌,17.916,165.388,42,0,0.0,4,9.231301629828087,0.0
2022-03-03,1011010101,花叶类,62.041,359.6576,131,7,7.0,18,5.7970954691252565,0.1128286133363421
2022-03-03,1011010201,花菜类,21.88,218.8,42,0,0.0,1,10.000000000000002,0.0
2022-03-03,1011010402,水生根茎类,27.705000000000002,166.23,40,0,0.0,1,5.999999999999999,0.0
2022-03-03,1011010501,茄类,14.024999999999999,193.3822,31,0,0.0,2,13.788392156862747,0.0
2022-03-03,1011010504,辣椒类,54.074999999999996,617.3778,126,3,3.0,14,11.417065187239945,0.05547850208044383
2022-03-03,1011010801,食用菌,15.525,105.25,34,0,0.0,6,6.77938808373591,0.0
2022-03-04,1011010101,花叶类,78.622,502.9668,140,5,5.0,17,6.397278115540179,0.0635954313042151
2022-03-04,1011010201,花菜类,20.119,201.19,48,0,0.0,1,10.0,0.0
2022-03-04,1011010402,水生根茎类,21.276,127.65599999999999,29,0,0.0,1,6.0,0.0
2022-03-04,1011010501,茄类,9.297,111.927,21,0,0.0,3,12.039044853178444,0.0
2022-03-04,1011010504,辣椒类,72.59,709.5126,134,12,12.0,17,9.774247141479542,0.16531202644992424
2022-03-04,1011010801,食用菌,28.908,171.04399999999998,55,0,0.0,5,5.916839629168395,0.0
2022-03-05,1011010101,花叶类,125.495,805.6016,236,1,1.0,19,6.419392007649707,0.007968444957966453
2022-03-05,1011010201,花菜类,29.269,292.69,60,0,0.0,1,10.0,0.0
2022-03-05,1011010402,水生根茎类,44.23,265.38,61,0,0.0,1,6.0,0.0
2022-03-05,1011010501,茄类,14.836,204.0128,39,0,0.0,4,13.751199784308438,0.0
2022-03-05,1011010504,辣椒类,103.358,1170.0724,221,13,13.0,19,11.32057895857118,0.12577642756245283
2022-03-05,1011010801,食用菌,33.725,233.35,65,0,0.0,7,6.919199406968124,0.0
2022-03-06,1011010101,花叶类,141.174,951.4866,284,2,2.0,18,6.739814696757192,0.01416691458767195
2022-03-06,1011010201,花菜类,31.384,310.01,64,0,0.0,2,9.87796329339791,0.0
2022-03-06,1011010402,水生根茎类,47.119,282.714,70,0,0.0,1,6.0,0.0
2022-03-06,1011010501,茄类,19.160999999999998,229.5456,38,0,0.0,3,11.979834037889464,0.0
2022-03-06,1011010504,辣椒类,81.904,1119.4264,194,5,5.0,17,13.667542488767339,0.06104707950771635
2022-03-06,1011010801,食用菌,39.323,285.914,82,0,0.0,5,7.2709101543625865,0.0
2022-03-07,1011010101,花叶类,76.68599999999999,510.35360000000003,149,2,2.0,17,6.655107842370186,0.026080379730328875
2022-03-07,1011010201,花菜类,0.632,6.32,2,0,0.0,1,10.0,0.0
2022-03-07,1011010402,水生根茎类,24.482,146.892,35,0,0.0,1,6.0,0.0
2022-03-07,1011010501,茄类,11.448,143.7516,27,0,0.0,3,12.55691823899371,0.0
2022-03-07,1011010504,辣椒类,52.889,589.657,102,6,6.0,18,11.14895346858515,0.11344513982113483
2022-03-07,1011010801,食用菌,12.626,96.368,27,0,0.0,4,7.632504356090607,0.0
2022-03-08,1011010101,花叶类,82.174,457.2338,162,3,3.0,17,5.5642149585026885,0.03650789787524034
2022-03-08,1011010201,花菜类,14.951,123.784,30,26,12.863,1,8.279312420573875,0.8603437897130626
2022-03-08,1011010402,水生根茎类,6.754,47.278,9,0,0.0,1,7.0,0.0
2022-03-08,1011010501,茄类,9.594000000000001,125.44399999999999,23,0,0.0,3,13.075255367938292,0.0
2022-03-08,1011010504,辣椒类,71.127,743.8088,135,9,9.0,18,10.457474658006102,0.12653422750854107
2022-03-08,1011010801,食用菌,14.096,180.69160000000002,41,0,0.0,5,12.818643586833145,0.0
2022-03-09,1011010101,花叶类,66.059,360.4636,129,5,5.0,14,5.456691745258027,0.07568991356211871
2022-03-09,1011010201,花菜类,15.084,122.72,32,30,14.06,1,8.135773004508088,0.9321134977459561
2022-03-09,1011010402,水生根茎类,17.2,120.4,24,0,0.0,1,7.000000000000001,0.0
2022-03-09,1011010501,茄类,8.401,114.39520000000002,21,0,0.0,3,13.616855136293301,0.0
2022-03-09,1011010504,辣椒类,62.036,808.0728,130,6,6.0,18,13.025868850344962,0.0967180346895351
2022-03-09,1011010801,食用菌,21.91,193.056,37,1,1.0,7,8.811319032405295,0.045641259698767686
2022-03-10,1011010101,花叶类,73.508,376.8612,141,7,7.0,16,5.126805245687544,0.09522773031506776
2022-03-10,1011010201,花菜类,16.971,140.146,39,35,14.782,1,8.257969477343703,0.871015261328148
2022-03-10,1011010402,水生根茎类,16.626,116.382,26,0,0.0,1,7.0,0.0
2022-03-10,1011010501,茄类,10.189,137.57080000000002,23,0,0.0,3,13.501894199627051,0.0
2022-03-10,1011010504,辣椒类,57.407,656.448,112,18,18.0,17,11.434981796645008,0.3135506122946679
2022-03-10,1011010801,食用菌,14.375,126.50000000000001,28,0,0.0,4,8.8,0.0
2022-03-11,1011010101,花叶类,88.822,527.4428,176,11,11.0,20,5.938199995496611,0.12384319200198149
2022-03-11,1011010201,花菜类,19.221,161.42800000000003,48,40,15.973,2,8.398522449404298,0.8310181572238697
2022-03-11,1011010402,水生根茎类,29.63,207.41,40,0,0.0,1,7.0,0.0
2022-03-11,1011010501,茄类,15.262,216.53680000000003,38,0,0.0,3,14.187970121871317,0.0
2022-03-11,1011010504,辣椒类,53.281,581.6292,104,19,19.0,15,10.916259079221486,0.35659991366528404
2022-03-11,1011010801,食用菌,11.525,160.44,36,0,0.0,3,13.921041214750542,0.0
2022-03-12,1011010101,花叶类,129.766,890.7004000000001,247,0,0.0,16,6.863896552255599,0.0
2022-03-12,1011010201,花菜类,27.529,229.57399999999998,58,51,24.418,2,8.339351229612408,0.8869918994514875
2022-03-12,1011010402,水生根茎类,37.329,261.303,48,0,0.0,1,7.0,0.0
2022-03-12,1011010501,茄类,24.795,341.552,54,0,0.0,3,13.775035289372857,0.0
2022-03-12,1011010504,辣椒类,95.029,1139.0744,209,6,6.0,16,11.986597775415925,0.06313862084205875
2022-03-12,1011010801,食用菌,23.441000000000003,247.5256,52,2,3.0,4,10.559515379036728,0.127980888187364
2022-03-13,1011010101,花叶类,101.51,573.2736,182,1,1.0,19,5.647459363609496,0.009851246182642104
2022-03-13,1011010201,花菜类,30.393,249.59,61,54,27.17,1,8.212088309808179,0.8939558450959103
2022-03-13,1011010402,水生根茎类,28.204,197.428,41,0,0.0,1,7.0,0.0
2022-03-13,1011010501,茄类,19.47,248.44880000000003,46,0,0.0,3,12.7605957883924,0.0
2022-03-13,1011010504,辣椒类,77.903,986.548,175,3,3.0,16,12.663799853664171,0.0385094283917179
2022-03-13,1011010801,食用菌,25.826999999999998,304.7208,68,2,2.0,7,11.798536415379255,0.07743833972199636
2022-03-14,1011010101,花叶类,98.279,547.4912,168,10,10.0,22,5.570785213524762,0.10175113706895675
2022-03-14,1011010201,花菜类,9.127,91.27,19,0,0.0,1,9.999999999999998,0.0
2022-03-14,1011010402,水生根茎类,15.345,107.41499999999999,24,0,0.0,1,6.999999999999999,0.0
2022-03-14,1011010501,茄类,12.678,167.53320000000002,30,0,0.0,2,13.214481779460483,0.0
2022-03-14,1011010504,辣椒类,96.701,1067.492,176,10,10.0,17,11.039099905895492,0.10341154693333059
2022-03-14,1011010801,食用菌,13.799,107.6616,28,2,2.0,4,7.802130589173129,0.1449380389883325
2022-03-15,1011010101,花叶类,102.32900000000001,592.4250000000001,165,9,9.7,25,5.789414535468929,0.09479228762129992
2022-03-15,1011010201,花菜类,7.721,77.21000000000001,14,0,0.0,1,10.000000000000002,0.0
2022-03-15,1011010402,水生根茎类,15.026,112.89080000000001,22,0,0.0,2,7.513030746705711,0.0
2022-03-15,1011010501,茄类,12.815999999999999,164.3842,32,0,0.0,3,12.82648252184769,0.0
2022-03-15,1011010504,辣椒类,80.283,943.9259999999999,165,11,11.0,18,11.757482904226299,0.13701530834672346
2022-03-15,1011010801,食用菌,17.419999999999998,221.4152,47,0,0.0,7,12.710401836969002,0.0
2022-03-16,1011010101,花叶类,105.619,584.498,190,4,4.0,26,5.534023234455923,0.03787197379259413
2022-03-16,1011010201,花菜类,11.877,119.898,25,0,0.0,2,10.094973478151047,0.0
2022-03-16,1011010402,水生根茎类,16.886,118.202,22,0,0.0,1,7.0,0.0
2022-03-16,1011010501,茄类,12.564,164.55,30,0,0.0,3,13.09694364851958,0.0
2022-03-16,1011010504,辣椒类,72.95700000000001,835.0894,152,16,16.0,19,11.446323176665706,0.2193072631824225
2022-03-16,1011010801,食用菌,17.088,200.9266,50,5,1.536,8,11.758345037453184,0.0898876404494382
2022-03-17,1011010101,花叶类,108.39399999999999,540.366,186,10,10.0,25,4.985202132959389,0.09225602893149068
2022-03-17,1011010201,花菜类,12.813,128.13,25,0,0.0,1,10.0,0.0
2022-03-17,1011010402,水生根茎类,30.851,226.0456,44,0,0.0,2,7.327010469676834,0.0
2022-03-17,1011010501,茄类,15.834,207.55200000000002,37,0,0.0,4,13.10799545282304,0.0
2022-03-17,1011010504,辣椒类,84.519,920.2844,157,22,22.0,16,10.888491345141329,0.2602965013783883
2022-03-17,1011010801,食用菌,22.721,309.082,57,0,0.0,6,13.603362528057744,0.0
2022-03-18,1011010101,花叶类,112.098,499.3154,206,15,15.0,25,4.454275723028065,0.1338114863779907
2022-03-18,1011010201,花菜类,14.473,173.676,30,0,0.0,1,11.999999999999998,0.0
2022-03-18,1011010402,水生根茎类,28.674,208.1788,52,7,1.681,2,7.260193903885052,0.05862453790890702
2022-03-18,1011010501,茄类,16.346,223.454,39,0,0.0,3,13.670255720053836,0.0
2022-03-18,1011010504,辣椒类,94.461,1155.2118,206,11,11.0,15,12.229510591672755,0.11645017520458179
2022-03-18,1011010801,食用菌,29.951999999999998,167.35739999999998,43,5,1.406,10,5.587520032051282,0.046941773504273504
2022-03-19,1011010101,花叶类,201.276,1278.1608,406,0,0.0,25,6.350289155189889,0.0
2022-03-19,1011010201,花菜类,24.298000000000002,291.576,50,0,0.0,1,12.0,0.0
2022-03-19,1011010402,水生根茎类,45.815,311.542,56,0,0.0,1,6.8,0.0
